locus_tag	ftype	length_bp	gene	EC_number	COG	product
JJCHDOIF_00364	CDS	885	cpoB			Cell division coordinator CpoB
JJCHDOIF_00365	CDS	483	recX		COG2137	Regulatory protein RecX
JJCHDOIF_00366	CDS	1050	recA		COG0468	Protein RecA
JJCHDOIF_00367	CDS	441	hslR		COG1188	Heat shock protein 15
JJCHDOIF_00368	CDS	687	yrfG	3.1.3.5	COG1011	GMP/IMP nucleotidase YrfG
JJCHDOIF_00369	CDS	360				hypothetical protein
JJCHDOIF_00370	CDS	237				hypothetical protein
JJCHDOIF_00371	CDS	294				hypothetical protein
JJCHDOIF_00372	CDS	537		2.3.1.-	COG1670	Acetyltransferase
JJCHDOIF_00373	CDS	450	decR_1		COG1522	DNA-binding transcriptional activator DecR
JJCHDOIF_00374	CDS	1251	kynU	3.7.1.3		Kynureninase
JJCHDOIF_00375	CDS	1407	pheP		COG1113	Phenylalanine-specific permease
JJCHDOIF_00376	CDS	747				hypothetical protein
JJCHDOIF_00377	CDS	1179		3.4.21.-		Extracellular serine proteinase
JJCHDOIF_00378	CDS	1455	bicA		COG0659	Bicarbonate transporter BicA
JJCHDOIF_00379	CDS	630				hypothetical protein
JJCHDOIF_00380	CDS	1443	gdhB	1.1.5.2	COG2133	Quinoprotein glucose dehydrogenase B
JJCHDOIF_00381	CDS	444				Putative universal stress protein
JJCHDOIF_00382	CDS	2094				hypothetical protein
JJCHDOIF_00383	CDS	216				hypothetical protein
JJCHDOIF_00384	CDS	465				hypothetical protein
JJCHDOIF_00385	CDS	210				hypothetical protein
JJCHDOIF_00386	CDS	171				hypothetical protein
JJCHDOIF_00387	CDS	1719	fruA		COG1299	PTS system fructose-specific EIIB'BC component
JJCHDOIF_00388	CDS	948	lacC	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
JJCHDOIF_00389	CDS	2859				hypothetical protein
JJCHDOIF_00390	CDS	861				hypothetical protein
JJCHDOIF_00391	CDS	456				hypothetical protein
JJCHDOIF_00392	CDS	246				hypothetical protein
JJCHDOIF_00393	CDS	420				hypothetical protein
JJCHDOIF_00394	CDS	1302	brnQ		COG1114	Branched-chain amino acid transport system 2 carrier protein
JJCHDOIF_00395	CDS	795	map_1	3.4.11.18	COG0024	Methionine aminopeptidase
JJCHDOIF_00396	CDS	903	dmlR_2			HTH-type transcriptional regulator DmlR
JJCHDOIF_00397	CDS	324				hypothetical protein
JJCHDOIF_00398	CDS	1209	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
JJCHDOIF_00399	CDS	432	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
JJCHDOIF_00400	CDS	402				hypothetical protein
JJCHDOIF_00401	CDS	234				hypothetical protein
JJCHDOIF_00402	CDS	360				hypothetical protein
JJCHDOIF_00403	CDS	327				hypothetical protein
JJCHDOIF_00404	CDS	1107	ftsY		COG0552	Signal recognition particle receptor FtsY
JJCHDOIF_00405	CDS	597				hypothetical protein
JJCHDOIF_00406	CDS	672				hypothetical protein
JJCHDOIF_00407	CDS	297				hypothetical protein
JJCHDOIF_00408	CDS	102				hypothetical protein
JJCHDOIF_00409	CDS	1146	cydB_1	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
JJCHDOIF_00410	CDS	1587	cydA	1.10.3.-	COG1271	Cytochrome bd ubiquinol oxidase subunit 1
JJCHDOIF_00411	CDS	195				hypothetical protein
JJCHDOIF_00412	CDS	609				hypothetical protein
JJCHDOIF_00413	CDS	309				hypothetical protein
JJCHDOIF_00414	CDS	1005	RBKS	2.7.1.15		Ribokinase
JJCHDOIF_00415	CDS	2097	cntO_1		COG1629	Metal-pseudopaline receptor CntO
JJCHDOIF_00416	CDS	90				hypothetical protein
JJCHDOIF_00417	CDS	2940				hypothetical protein
JJCHDOIF_00418	CDS	1152		3.1.1.32	COG2829	Putative phospholipase A1
JJCHDOIF_00419	CDS	1338	ktrB		COG0168	Ktr system potassium uptake protein B
JJCHDOIF_00420	CDS	651	ktrA		COG0569	Ktr system potassium uptake protein A
JJCHDOIF_00421	CDS	1542	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
JJCHDOIF_00422	CDS	672	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
JJCHDOIF_00423	CDS	681				hypothetical protein
JJCHDOIF_00424	CDS	1521				hypothetical protein
JJCHDOIF_00425	CDS	678	argC_1	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
JJCHDOIF_00426	CDS	327	argC_2	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
JJCHDOIF_00427	CDS	753				hypothetical protein
JJCHDOIF_00428	CDS	414	clpS			ATP-dependent Clp protease adapter protein ClpS
JJCHDOIF_00429	CDS	2277	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
JJCHDOIF_00430	CDS	363				hypothetical protein
JJCHDOIF_00431	CDS	1056	aroF_1	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive
JJCHDOIF_00432	CDS	918	menH_2	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
JJCHDOIF_00433	CDS	378				hypothetical protein
JJCHDOIF_00434	CDS	231				hypothetical protein
JJCHDOIF_00435	CDS	2025	fadH_1	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
JJCHDOIF_00436	CDS	408				hypothetical protein
JJCHDOIF_00437	CDS	717				hypothetical protein
JJCHDOIF_00438	CDS	1095				hypothetical protein
JJCHDOIF_00439	CDS	846				hypothetical protein
JJCHDOIF_00440	CDS	489				hypothetical protein
JJCHDOIF_00441	CDS	1638	pyrG	6.3.4.2	COG0504	CTP synthase
JJCHDOIF_00442	CDS	858	kdsA	2.5.1.55		2-dehydro-3-deoxyphosphooctonate aldolase
JJCHDOIF_00443	CDS	1290	eno	4.2.1.11		Enolase
JJCHDOIF_00444	CDS	678				hypothetical protein
JJCHDOIF_00445	CDS	390	ftsB			Cell division protein FtsB
JJCHDOIF_00446	CDS	717	ispD	2.7.7.60		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
JJCHDOIF_00447	CDS	420	pcaJ_1	2.8.3.6	COG2057	3-oxoadipate CoA-transferase subunit B
JJCHDOIF_00448	CDS	1212	pcaF_1	2.3.1.174	COG0183	Beta-ketoadipyl-CoA thiolase
JJCHDOIF_00449	CDS	1356	pcaB	5.5.1.2	COG0015	3-carboxy-cis,cis-muconate cycloisomerase
JJCHDOIF_00450	CDS	786	catD_1	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
JJCHDOIF_00451	CDS	1356	pcaK_1		COG0477	4-hydroxybenzoate transporter PcaK
JJCHDOIF_00452	CDS	414				hypothetical protein
JJCHDOIF_00453	CDS	726	pcaH	1.13.11.3	COG3485	Protocatechuate 3,4-dioxygenase beta chain
JJCHDOIF_00454	CDS	630	pcaG	1.13.11.3	COG3485	Protocatechuate 3,4-dioxygenase alpha chain
JJCHDOIF_00455	CDS	834	quiB	4.2.1.10	COG0710	Catabolic 3-dehydroquinate dehydratase
JJCHDOIF_00456	CDS	1455	quiC	4.2.1.118		3-dehydroshikimate dehydratase
JJCHDOIF_00457	CDS	1320	oprB_1		COG3659	Porin B
JJCHDOIF_00458	CDS	2430	quiA	1.1.5.8	COG4993	Quinate/shikimate dehydrogenase (quinone)
JJCHDOIF_00459	CDS	468				hypothetical protein
JJCHDOIF_00460	CDS	414				hypothetical protein
JJCHDOIF_00461	CDS	432				hypothetical protein
JJCHDOIF_00462	CDS	867		3.-.-.-		putative metallo-hydrolase
JJCHDOIF_00463	CDS	813	pcaU		COG1414	Pca operon regulatory protein
JJCHDOIF_00464	CDS	921	pcpR_1			PCP degradation transcriptional activation protein
JJCHDOIF_00465	CDS	1242	bbsG	1.3.8.3		(R)-benzylsuccinyl-CoA dehydrogenase
JJCHDOIF_00466	CDS	1122				hypothetical protein
JJCHDOIF_00467	CDS	699				hypothetical protein
JJCHDOIF_00468	CDS	744		1.-.-.-	COG1028	putative oxidoreductase
JJCHDOIF_00469	CDS	1257	nicP_1			Porin-like protein NicP
JJCHDOIF_00470	CDS	1350	nanT_1			Sialic acid transporter NanT
JJCHDOIF_00471	CDS	525				hypothetical protein
JJCHDOIF_00472	CDS	1110	gatA_1	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
JJCHDOIF_00473	CDS	1167	hsaA	1.14.14.12		Flavin-dependent monooxygenase, oxygenase subunit HsaA
JJCHDOIF_00474	CDS	360				hypothetical protein
JJCHDOIF_00475	CDS	528				hypothetical protein
JJCHDOIF_00476	CDS	1278	antA_1	1.14.12.1	COG4638	Anthranilate 1,2-dioxygenase large subunit
JJCHDOIF_00477	CDS	486				hypothetical protein
JJCHDOIF_00478	CDS	738	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
JJCHDOIF_00479	CDS	954	yeaX	1.14.13.239	COG1018	Carnitine monooxygenase reductase subunit
JJCHDOIF_00480	CDS	954	C1-hpah_1	1.5.1.36		p-hydroxyphenylacetate 3-hydroxylase, reductase component
JJCHDOIF_00481	CDS	915	feaR		COG2207	Transcriptional activator FeaR
JJCHDOIF_00482	CDS	2307	tynA	1.4.3.21	COG3733	Primary amine oxidase
JJCHDOIF_00483	CDS	1278				hypothetical protein
JJCHDOIF_00484	CDS	1488	feaB	1.2.1.39	COG1012	Phenylacetaldehyde dehydrogenase
JJCHDOIF_00485	CDS	1305	pac_1	3.5.1.11		Penicillin G acylase
JJCHDOIF_00486	CDS	1191	pac_2	3.5.1.11		Penicillin G acylase
JJCHDOIF_00487	CDS	780	catD_2	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
JJCHDOIF_00488	CDS	1215	pcaF_2	2.3.1.174	COG0183	Beta-ketoadipyl-CoA thiolase
JJCHDOIF_00489	CDS	420	pcaJ_2	2.8.3.6	COG2057	3-oxoadipate CoA-transferase subunit B
JJCHDOIF_00490	CDS	378				hypothetical protein
JJCHDOIF_00491	CDS	921	catA	1.13.11.1		Catechol 1,2-dioxygenase
JJCHDOIF_00492	CDS	291	catC	5.3.3.4	COG4829	Muconolactone Delta-isomerase
JJCHDOIF_00493	CDS	1107	catB	5.5.1.1	COG4948	Muconate cycloisomerase 1
JJCHDOIF_00494	CDS	915	catM			HTH-type transcriptional regulator CatM
JJCHDOIF_00495	CDS	795				hypothetical protein
JJCHDOIF_00496	CDS	717	pdhR		COG2186	Pyruvate dehydrogenase complex repressor
JJCHDOIF_00497	CDS	1734	araC_1	4.2.1.25		L-arabonate dehydratase
JJCHDOIF_00498	CDS	1305	abaQ			Quinolone resistance transporter
JJCHDOIF_00499	CDS	999				hypothetical protein
JJCHDOIF_00500	CDS	1575		1.2.1.26		Alpha-ketoglutaric semialdehyde dehydrogenase
JJCHDOIF_00501	CDS	897				hypothetical protein
JJCHDOIF_00502	CDS	831	cpo	1.11.1.10		Non-heme chloroperoxidase
JJCHDOIF_00503	CDS	1239	namA_1	1.6.99.1		NADPH dehydrogenase
JJCHDOIF_00504	CDS	1068				hypothetical protein
JJCHDOIF_00505	CDS	807				hypothetical protein
JJCHDOIF_00506	CDS	417	hmrR_1			HTH-type transcriptional regulator HmrR
JJCHDOIF_00507	CDS	693				hypothetical protein
JJCHDOIF_00508	CDS	1206		1.6.-.-		NADH dehydrogenase-like protein
JJCHDOIF_00509	CDS	549	iscR_1			HTH-type transcriptional regulator IscR
JJCHDOIF_00510	CDS	1020			COG2220	putative protein
JJCHDOIF_00511	CDS	570				hypothetical protein
JJCHDOIF_00512	CDS	936	pcpR_2			PCP degradation transcriptional activation protein
JJCHDOIF_00513	CDS	765	golD	1.1.1.6		NAD-dependent glycerol dehydrogenase
JJCHDOIF_00514	CDS	756	lvr	1.1.1.-		Levodione reductase
JJCHDOIF_00515	CDS	912		1.1.1.-	COG1028	Putative short-chain type dehydrogenase/reductase
JJCHDOIF_00516	CDS	462		4.2.1.17	COG2030	putative enoyl-CoA hydratase 1
JJCHDOIF_00517	CDS	1824	dmdC_1	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
JJCHDOIF_00518	CDS	1374				hypothetical protein
JJCHDOIF_00519	CDS	1641	fadD_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
JJCHDOIF_00520	CDS	903	panS_1		COG0385	Pantothenate precursors transporter PanS
JJCHDOIF_00521	CDS	549				hypothetical protein
JJCHDOIF_00522	CDS	1740	shlB_1			Hemolysin transporter protein ShlB
JJCHDOIF_00523	CDS	3219				hypothetical protein
JJCHDOIF_00524	CDS	2964				hypothetical protein
JJCHDOIF_00525	CDS	420				hypothetical protein
JJCHDOIF_00526	CDS	297				hypothetical protein
JJCHDOIF_00527	CDS	141				hypothetical protein
JJCHDOIF_00528	CDS	1341	ttuB_1			Putative tartrate transporter
JJCHDOIF_00529	CDS	813		3.1.1.92		4-sulfomuconolactone hydrolase
JJCHDOIF_00530	CDS	1290				hypothetical protein
JJCHDOIF_00531	CDS	732	nagR_1		COG2188	HTH-type transcriptional repressor NagR
JJCHDOIF_00532	CDS	879		3.1.1.99		6-deoxy-6-sulfogluconolactonase
JJCHDOIF_00533	CDS	1344	sauU			putative sulfoacetate transporter SauU
JJCHDOIF_00534	CDS	933	dmlR_3			HTH-type transcriptional regulator DmlR
JJCHDOIF_00535	CDS	435				hypothetical protein
JJCHDOIF_00536	CDS	459				hypothetical protein
JJCHDOIF_00537	CDS	1086	emrA_1			Colistin resistance protein EmrA
JJCHDOIF_00538	CDS	1578	emrY			putative multidrug resistance protein EmrY
JJCHDOIF_00539	CDS	621				hypothetical protein
JJCHDOIF_00540	CDS	1578		1.2.1.26		Alpha-ketoglutaric semialdehyde dehydrogenase
JJCHDOIF_00541	CDS	1788	araC_2	4.2.1.25		L-arabonate dehydratase
JJCHDOIF_00542	CDS	1176				hypothetical protein
JJCHDOIF_00543	CDS	936	gbpR			HTH-type transcriptional regulator GbpR
JJCHDOIF_00544	CDS	972	denD	1.1.1.410	COG0451	D-erythronate dehydrogenase
JJCHDOIF_00545	CDS	1377	ttuB_2			Putative tartrate transporter
JJCHDOIF_00546	CDS	873	glxR_1	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
JJCHDOIF_00547	CDS	885	rhaS_2			HTH-type transcriptional activator RhaS
JJCHDOIF_00548	CDS	495				hypothetical protein
JJCHDOIF_00549	CDS	639				hypothetical protein
JJCHDOIF_00550	CDS	1053	adhA	1.1.1.-	COG1064	putative formaldehyde dehydrogenase AdhA
JJCHDOIF_00551	CDS	1020	yclQ		COG4607	Petrobactin-binding protein YclQ
JJCHDOIF_00552	CDS	966			COG0609	putative ABC transporter permease protein
JJCHDOIF_00553	CDS	765	fecE		COG1120	Fe(3+) dicitrate transport ATP-binding protein FecE
JJCHDOIF_00554	CDS	492				hypothetical protein
JJCHDOIF_00555	CDS	789	nimR_1			HTH-type transcriptional regulator NimR
JJCHDOIF_00556	CDS	804				hypothetical protein
JJCHDOIF_00557	CDS	885	prs2	2.7.6.1		Putative ribose-phosphate pyrophosphokinase 2
JJCHDOIF_00558	CDS	1494				hypothetical protein
JJCHDOIF_00559	CDS	768				hypothetical protein
JJCHDOIF_00560	CDS	1395				hypothetical protein
JJCHDOIF_00561	CDS	123				hypothetical protein
JJCHDOIF_00562	CDS	273				hypothetical protein
JJCHDOIF_00563	CDS	408				hypothetical protein
JJCHDOIF_00564	CDS	393				hypothetical protein
JJCHDOIF_00565	CDS	612				hypothetical protein
JJCHDOIF_00566	CDS	1263				hypothetical protein
JJCHDOIF_00567	CDS	1674				hypothetical protein
JJCHDOIF_00568	CDS	1293	hpaIIM	2.1.1.37		Modification methylase HpaII
JJCHDOIF_00569	CDS	525	vsr	3.1.-.-	COG3727	Very short patch repair protein
JJCHDOIF_00570	CDS	1233				hypothetical protein
JJCHDOIF_00571	CDS	816				hypothetical protein
JJCHDOIF_00572	CDS	276				hypothetical protein
JJCHDOIF_00573	CDS	885				hypothetical protein
JJCHDOIF_00574	CDS	1404	mdlY	3.5.1.86		Mandelamide hydrolase
JJCHDOIF_00575	CDS	1062	emrA_2			Colistin resistance protein EmrA
JJCHDOIF_00576	CDS	1548	emrB_1			Colistin resistance protein EmrB
JJCHDOIF_00577	CDS	822				hypothetical protein
JJCHDOIF_00578	CDS	1587				hypothetical protein
JJCHDOIF_00579	CDS	1329	bepC			Outer membrane efflux protein BepC
JJCHDOIF_00580	CDS	1164				hypothetical protein
JJCHDOIF_00581	CDS	969	surE_1	3.1.3.5		5'/3'-nucleotidase SurE
JJCHDOIF_00582	CDS	645				hypothetical protein
JJCHDOIF_00583	CDS	441				hypothetical protein
JJCHDOIF_00584	CDS	312				hypothetical protein
JJCHDOIF_00585	CDS	666				hypothetical protein
JJCHDOIF_00586	CDS	258				hypothetical protein
JJCHDOIF_00587	CDS	3078				hypothetical protein
JJCHDOIF_00588	CDS	519	ttr	2.3.1.-		Acetyltransferase
JJCHDOIF_00589	CDS	588				hypothetical protein
JJCHDOIF_00590	CDS	543	kptA	2.7.1.-	COG1859	putative RNA 2'-phosphotransferase
JJCHDOIF_00591	CDS	528				hypothetical protein
JJCHDOIF_00592	CDS	885				hypothetical protein
JJCHDOIF_00593	CDS	843	hcaB_1	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
JJCHDOIF_00594	CDS	861	hcaB_2	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
JJCHDOIF_00595	CDS	1041	aidA_1			Quorum-quenching protein AidA
JJCHDOIF_00596	CDS	1026				hypothetical protein
JJCHDOIF_00597	CDS	996				hypothetical protein
JJCHDOIF_00598	CDS	1074	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
JJCHDOIF_00599	CDS	744	srrA		COG0745	Transcriptional regulatory protein SrrA
JJCHDOIF_00600	CDS	1191	mexA			Multidrug resistance protein MexA
JJCHDOIF_00601	CDS	3111	acrB		COG0841	Multidrug efflux pump subunit AcrB
JJCHDOIF_00602	CDS	2262	uvrA_1			UvrABC system protein A
JJCHDOIF_00603	CDS	291				hypothetical protein
JJCHDOIF_00604	CDS	411	smf-1_1		COG3539	Major fimbrial subunit SMF-1
JJCHDOIF_00605	CDS	735	yadV_1			putative fimbrial chaperone YadV
JJCHDOIF_00606	CDS	2481	htrE_1		COG3188	Outer membrane usher protein HtrE
JJCHDOIF_00607	CDS	1011	mrkD_1			Fimbria adhesin protein
JJCHDOIF_00608	CDS	975				hypothetical protein
JJCHDOIF_00609	CDS	1110	frmA	1.1.1.284	COG1062	S-(hydroxymethyl)glutathione dehydrogenase
JJCHDOIF_00610	CDS	1872				hypothetical protein
JJCHDOIF_00611	CDS	1164				hypothetical protein
JJCHDOIF_00612	CDS	366				hypothetical protein
JJCHDOIF_00613	CDS	468				hypothetical protein
JJCHDOIF_00614	CDS	1527	clsC_1	2.7.8.-	COG1502	Cardiolipin synthase C
JJCHDOIF_00615	CDS	588				hypothetical protein
JJCHDOIF_00616	CDS	237				hypothetical protein
JJCHDOIF_00617	CDS	177				hypothetical protein
JJCHDOIF_00618	CDS	1053				hypothetical protein
JJCHDOIF_00619	CDS	1155	pqqE	1.21.98.4	COG0535	PqqA peptide cyclase
JJCHDOIF_00620	CDS	285	pqqD			PqqA binding protein
JJCHDOIF_00621	CDS	759	pqqC	1.3.3.11	COG5424	Pyrroloquinoline-quinone synthase
JJCHDOIF_00622	CDS	912	pqqB		COG1235	Coenzyme PQQ synthesis protein B
JJCHDOIF_00623	CDS	2076	ppk_1	2.7.4.1		Polyphosphate kinase
JJCHDOIF_00624	CDS	1821	yhcR	3.1.31.-	COG0737	Endonuclease YhcR
JJCHDOIF_00625	CDS	402				hypothetical protein
JJCHDOIF_00626	CDS	642	vibB	3.3.2.1	COG1535	Vibriobactin-specific isochorismatase
JJCHDOIF_00627	CDS	771	dhbA	1.3.1.28	COG1028	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase
JJCHDOIF_00628	CDS	621	cysA_1	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
JJCHDOIF_00629	CDS	693	modB		COG4149	Molybdenum transport system permease protein ModB
JJCHDOIF_00630	CDS	786	modA		COG0725	Molybdate-binding protein ModA
JJCHDOIF_00631	CDS	351	mopA		COG2005	Molybdenum-pterin-binding protein MopA
JJCHDOIF_00632	CDS	1416	antA_2	1.14.12.1	COG4638	Anthranilate 1,2-dioxygenase large subunit
JJCHDOIF_00633	CDS	492	antB	1.14.12.1	COG5517	Anthranilate 1,2-dioxygenase small subunit
JJCHDOIF_00634	CDS	1029	antC		COG0543	Anthranilate 1,2-dioxygenase electron transfer component
JJCHDOIF_00635	CDS	1059	rhaS_3			HTH-type transcriptional activator RhaS
JJCHDOIF_00636	CDS	948				hypothetical protein
JJCHDOIF_00637	CDS	531	C1-hpah_2	1.5.1.36		p-hydroxyphenylacetate 3-hydroxylase, reductase component
JJCHDOIF_00638	CDS	1239	styA	1.14.14.11		Styrene monooxygenase StyA
JJCHDOIF_00639	CDS	786	bacC_1	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
JJCHDOIF_00640	CDS	1251				hypothetical protein
JJCHDOIF_00641	CDS	1344	pcaK_2		COG0477	4-hydroxybenzoate transporter PcaK
JJCHDOIF_00642	CDS	987				hypothetical protein
JJCHDOIF_00643	CDS	786	bdhA	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
JJCHDOIF_00644	CDS	1422				hypothetical protein
JJCHDOIF_00645	CDS	417				hypothetical protein
JJCHDOIF_00646	CDS	615				hypothetical protein
JJCHDOIF_00647	CDS	402				hypothetical protein
JJCHDOIF_00648	CDS	828				hypothetical protein
JJCHDOIF_00649	CDS	390				hypothetical protein
JJCHDOIF_00650	CDS	882	gltC_1			HTH-type transcriptional regulator GltC
JJCHDOIF_00651	CDS	705	scoA	2.8.3.5	COG1788	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit A
JJCHDOIF_00652	CDS	642	scoB	2.8.3.5	COG2057	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
JJCHDOIF_00653	CDS	1410	atoE		COG2031	Putative short-chain fatty acid transporter
JJCHDOIF_00654	CDS	1173	thlA_1	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
JJCHDOIF_00655	CDS	897	pcpR_3			PCP degradation transcriptional activation protein
JJCHDOIF_00656	CDS	897	yjiE			HTH-type transcriptional regulator YjiE
JJCHDOIF_00657	CDS	228				hypothetical protein
JJCHDOIF_00658	CDS	186				hypothetical protein
JJCHDOIF_00659	CDS	1419	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
JJCHDOIF_00660	CDS	2181	fatA_1			Ferric-anguibactin receptor FatA
JJCHDOIF_00661	CDS	1287	kgtP_1			Alpha-ketoglutarate permease
JJCHDOIF_00662	CDS	282				hypothetical protein
JJCHDOIF_00663	CDS	999				hypothetical protein
JJCHDOIF_00664	CDS	840	tauB_1	7.6.2.7	COG4525	Taurine import ATP-binding protein TauB
JJCHDOIF_00665	CDS	855				hypothetical protein
JJCHDOIF_00666	CDS	1431				hypothetical protein
JJCHDOIF_00667	CDS	246				hypothetical protein
JJCHDOIF_00668	CDS	1734	aprA	1.8.99.2		Adenylylsulfate reductase subunit alpha
JJCHDOIF_00669	CDS	744	nagR_2		COG2188	HTH-type transcriptional repressor NagR
JJCHDOIF_00670	CDS	1350				hypothetical protein
JJCHDOIF_00671	CDS	609	azoR1	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase 1
JJCHDOIF_00672	CDS	396	hxlR		COG1733	HTH-type transcriptional activator HxlR
JJCHDOIF_00673	CDS	855	rhaS_4			HTH-type transcriptional activator RhaS
JJCHDOIF_00674	CDS	918				hypothetical protein
JJCHDOIF_00675	CDS	1005				hypothetical protein
JJCHDOIF_00676	CDS	792				hypothetical protein
JJCHDOIF_00677	CDS	1656				hypothetical protein
JJCHDOIF_00678	CDS	696	blh_1	3.-.-.-	COG0491	Beta-lactamase hydrolase-like protein
JJCHDOIF_00679	CDS	1272	norR			Anaerobic nitric oxide reductase transcription regulator NorR
JJCHDOIF_00680	CDS	912				hypothetical protein
JJCHDOIF_00681	CDS	1059	gutB	1.1.1.-	COG1063	Sorbitol dehydrogenase
JJCHDOIF_00682	CDS	786	budC_1	1.1.1.304		Diacetyl reductase [(S)-acetoin forming]
JJCHDOIF_00683	CDS	1404		1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
JJCHDOIF_00684	CDS	1536	pdhC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
JJCHDOIF_00685	CDS	1020	acoB	1.1.1.-	COG0022	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit beta
JJCHDOIF_00686	CDS	963	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
JJCHDOIF_00687	CDS	987	lipA_1	2.8.1.8	COG0320	Lipoyl synthase
JJCHDOIF_00688	CDS	1140				hypothetical protein
JJCHDOIF_00689	CDS	753				hypothetical protein
JJCHDOIF_00690	CDS	1230				hypothetical protein
JJCHDOIF_00691	CDS	1092	aroC	4.2.3.5		Chorismate synthase
JJCHDOIF_00692	CDS	1005	prmB	2.1.1.298	COG2890	50S ribosomal protein L3 glutamine methyltransferase
JJCHDOIF_00693	CDS	741	rnd_1	3.1.13.5	COG0349	Ribonuclease D
JJCHDOIF_00694	CDS	597	recR		COG0353	Recombination protein RecR
JJCHDOIF_00695	CDS	330	ybaB		COG0718	Nucleoid-associated protein YbaB
JJCHDOIF_00696	CDS	237				hypothetical protein
JJCHDOIF_00697	CDS	1188	metZ	2.5.1.-	COG0626	O-succinylhomoserine sulfhydrylase
JJCHDOIF_00698	CDS	1086	phaC_2	2.3.1.-	COG3243	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
JJCHDOIF_00699	CDS	768	ycgJ	2.1.1.-		putative methyltransferase YcgJ
JJCHDOIF_00700	CDS	375				hypothetical protein
JJCHDOIF_00701	CDS	225				hypothetical protein
JJCHDOIF_00702	CDS	201				hypothetical protein
JJCHDOIF_00703	CDS	255				hypothetical protein
JJCHDOIF_00704	CDS	222				hypothetical protein
JJCHDOIF_00705	CDS	270				hypothetical protein
JJCHDOIF_00706	CDS	414				hypothetical protein
JJCHDOIF_00707	CDS	1107				hypothetical protein
JJCHDOIF_00708	CDS	591				hypothetical protein
JJCHDOIF_00709	CDS	462				hypothetical protein
JJCHDOIF_00710	CDS	870				hypothetical protein
JJCHDOIF_00711	CDS	1119	ybhR_1		COG0842	putative multidrug ABC transporter permease YbhR
JJCHDOIF_00712	CDS	594				hypothetical protein
JJCHDOIF_00713	CDS	588	ybhS		COG0842	putative multidrug ABC transporter permease YbhS
JJCHDOIF_00714	CDS	1758	ybhF		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
